plate_number,x,y,z,Timestamp
ENA9823,-0.015084003886730313,1.324722875055228,0.029196027506526695,1711535229124504129
ENA9823,-0.027341266696049443,1.323967257606444,0.022664520704109167,1711535229440838097
ENA9823,-0.035001938503386676,1.3234876782122338,0.02079564215207797,1711535229735707332
ENA9823,-0.042977601040811,1.3228395775808537,0.02264457320796863,1711535230034298619
ENA9823,-0.05697124208278652,1.3154798349715824,0.02390132653010544,1711535230341897241
ENA9823,-0.07170616377302888,1.3083017079626211,0.02790206955236025,1711535230635339500
ENA9823,-0.08980755962151024,1.3064420242815749,0.02970169992836212,1711535230957528352
ENA9823,-0.10906510626139496,1.3135427111403324,0.024786812238007556,1711535231245191459
ENA9823,-0.12834743957163006,1.272889413071993,0.01418960860663318,1711535231544785070
ENA9823,-0.15794175010913095,1.2597047424463816,0.0061030554901612966,1711535231839740610
ENA9823,-0.18184236734950054,1.2346169136147194,-5.5681661037240704e-05,1711535232169485704
ENA9823,-0.208878742471019,1.2528855371326617,0.004782458460712319,1711535232479226063
ENA9823,-0.22778673422395276,1.2479186704479286,0.01045071790796738,1711535232882849368
ENA9823,-0.2334311052821813,1.2236851458993578,0.005975975856062812,1711535233276115867
ENA9823,-0.24544788452859612,1.2120731750576816,0.005083472533661468,1711535233687034470
ENA9823,-0.2714839836206085,1.2368277240107273,0.004339599123527077,1711535234088934332
ENA9823,-0.29479630812836954,1.2308021036592531,-0.0038136547741002558,1711535234474145715
ENA9823,-0.318372346219414,1.226082731186945,-0.00931223974881297,1711535234869772814
ENA9823,-0.3408937344793779,1.2277428833058133,-0.004159313167752948,1711535235275729686
NA9832,0.5056305346747032,1.325582563845107,0.09287797977581982,1711535235673002516
ENA9823,-0.3608082375122678,1.212658919055039,0.006449599677515946,1711535235678155762
ENA9832,0.5032136542266512,1.3509022196150577,0.09752091187226658,1711535236095379002
ENA9823,-0.37108198066965603,1.1816901332133827,0.010384995686648635,1711535236099390178
ENA9832,0.4923114257563638,1.3676084003491276,0.09362436373237511,1711535236480258707
ENA9823,-0.38947416850078986,1.1922146827277387,0.004310063936670036,1711535236484347073
ENA9832,0.45264151852257706,1.326653068277482,0.07948008177186401,1711535236888858167
ENA982,-0.40705090817728884,1.1978460597241816,-0.008867320613485705,1711535236894534920
ENA9832,0.41518558035130093,1.295537596205193,0.07323391356351738,1711535237287571096
ENA9832,0.37418768239573197,1.30003239959147,0.08323115910850967,1711535237678609757
ENA9832,0.35267222591484076,1.3501646377984917,0.0879654767377322,1711535238062216866
ENA9832,0.3286468881718307,1.341996114073279,0.08414129378669001,1711535238372043943
ENA9832,0.3011900953912372,1.3125528471686485,0.07489052110928518,1711535238786732565
ENA9832,0.2827408455390521,1.3049776306303185,0.062042954398144376,1711535239192876263
ENA9832,0.25192027142594114,1.2586803560131656,0.055817483670738244,1711535239573384361
ENA9832,0.24197718034015891,1.3397338763485591,0.06037658726369043,1711535239935189798
ENA9832,0.21881958517269334,1.3267449188596476,0.061627480011548205,1711535240247799989
ENA9832,0.1987372695165816,1.3199471486379208,0.06361477417914942,1711535240543993274
ENA9832,0.18445375732137637,1.3272835447822557,0.0588132149021045,1711535240843967154
ENA9832,0.16231218391645005,1.306912788231529,0.05741939626281346,1711535241157787333
ENA9832,0.13701526641314565,1.314039083233692,0.05817373069117985,1711535241541501631
ENA9832,0.11459021669968694,1.3002158629692158,0.05295949794830475,1711535241845113498
ENA9832,0.06704649423084183,1.295891031743892,0.04406953453801721,1711535242231203291
ENA9832,0.02432152207384039,1.318390929398087,0.036928957418071236,1711535242571890414
ENA9832,-0.02498350912749636,1.3376235759917436,0.03136667284436199,1711535242970276349
ENA9832,-0.054497737106223465,1.316047792870308,0.026683806478448376,1711535243376417076
ENA9832,-0.06550699551682229,1.3225973244706468,0.02821066296413452,1711535243774152625
ENA9832,-0.08249204166415738,1.2949643989522275,0.03670264658016374,1711535244183079382
ENA9832,-0.10237225931920078,1.3020996301470125,0.041925624376159674,1711535244569665545
ENA9832,-0.12630447281138893,1.3146988496353347,0.04141182859499632,1711535244983742736
ENA9832,-0.15137826621890968,1.308036335437347,0.026050097054393616,1711535245385839888
ENA9832,-0.1761667722615433,1.2941554338274739,0.016702882795351537,1711535245780244438
PN6861,0.5360393759498805,1.407437085563349,0.09916902950897691,1711535246183080729
ENA9832,-0.20456404445583004,1.274806624351372,0.023153502549953714,1711535246184448171
EPN6861,0.5030826597609771,1.3780592743753148,0.1014863990703095,1711535246587674318
ENA9832,-0.2458590118608443,1.302165428897984,0.030037980239682766,1711535246589533443
EPN6861,0.4544289027076692,1.3433769024803353,0.10024010798298671,1711535246983194738
ENA9832,-0.2838374747822064,1.2820719028958112,0.03002099948016866,1711535246988358193
EPN6861,0.4227874938880807,1.3610349719963126,0.09088468327841807,1711535247376120383
ENA9832,-0.3244967327823891,1.2577964099458507,0.01716404746954439,1711535247380683557
EPN6861,0.39360921373373514,1.3815173785685104,0.08317420178146237,1711535247776779048
ENA9832,-0.35615486408919067,1.2293885017410626,0.009518634196648876,1711535247780890801
EPN6861,0.35230710328920667,1.3574512827211487,0.08032747667990339,1711535248188733561
ENA9832,-0.37529390251423933,1.1877356398236767,0.006743703223432693,1711535248191430110
ERN6861,0.32575766770411274,1.380316997129722,0.08607618613396073,1711535248626492169
ENA9832,-0.39254608845637196,1.1881718802554149,0.010450860204894816,1711535248628376503
EPN6861,0.2954223243180707,1.3726886898898967,0.08123520088969614,1711535248967297104
ENA983,-0.4261569124790892,1.2508678374948412,0.008424974658486156,1711535248969241492
EPN6861,0.27357650466846894,1.3786561022439252,0.06750095660103961,1711535249371167751
EPN6861,0.2542119909843831,1.3851846597385407,0.04682111098569606,1711535249797272269
EPN6861,0.2274956402023286,1.363526375733981,0.050380512054322334,1711535250206411634
EPN6861,0.19407238565165408,1.363846842262677,0.06574198366575071,1711535250579422128
EPN6861,0.15374290726433257,1.350713784305221,0.06981329442163663,1711535250980545286
EPN6861,0.11548367041399477,1.359223972079332,0.05250661421144545,1711535251359339568
EPN6861,0.08884895792247818,1.3596005921393963,0.039100342314069614,1711535251637994342
EPN6861,0.06357029256099256,1.3526755534875998,0.037453419049549956,1711535251940288139
EPN6861,0.035519075339681294,1.347734725906291,0.04344946063071859,1711535252252033294
EPN6861,0.0010798951468409257,1.3548470687505303,0.0479700004287363,1711535252537629551
EPN6861,-0.020574735265458124,1.3766850403331714,0.046323281817354484,1711535252843451486
EPN6861,-0.04039473289112962,1.3609830724118255,0.04578050025072563,1711535253153969725
EPN6861,-0.062459898915025125,1.3727268234325514,0.04040306139146401,1711535253438807153
EPN6861,-0.08893708197350711,1.3706090172767151,0.031668575106888495,1711535253729108671
EPN6861,-0.11890989726141854,1.3349757378085771,0.026599937943030567,1711535254047932449
EPN6861,-0.16224303498652237,1.3350531968941448,0.028471985712862885,1711535254429903867
PN6861,-0.20191011442925083,1.3589726522023178,0.02850173091095442,1711535254742048254
EPN6861,-0.23457308974416202,1.3736312683274792,0.02400483861779598,1711535255030719977
EPN6861,-0.26292452153106327,1.3367679090826943,0.022896416781137532,1711535255356453361
EPN6861,-0.2932031124235539,1.317793290580968,0.025793252243885602,1711535255691024854
EPN6861,-0.32696098968948006,1.3258773671722313,0.031966716492042094,1711535255976069892
EPN6861,-0.3557268853283495,1.3067955436188003,0.03375705425726683,1711535256371266389
EPN6861,-0.37637988684895635,1.2700325498007563,0.03451698678268088,1711535256777894519
EPN6861,-0.40232117148687463,1.2778938704884097,0.033354997859674905,1711535257215380039
EPN6861,-0.402245551789402,1.2662115981999702,0.029531882198341408,1711535257596110736
EPN6861,-0.394918455626139,1.2643943937105704,0.032130427746390175,1711535257989933176
EPN6861,-0.39000350632618164,1.2575854863425193,0.03065514219347578,1711535258377174247
EPN6861,-0.3899980592854917,1.2571684371046048,0.031516188998509366,1711535258780428878
EPN6861,-0.38843494734702677,1.2449345789170867,0.02689024242491076,1711535259178995902
EPN6861,-0.38534442238676514,1.2113451777107591,0.02362952581137065,1711535259569089153
EPN6861,-0.3881026708756464,1.217467975004508,0.02164513164784508,1711535259863523254
EPN6861,-0.40121809622031296,1.2434115684970621,0.020388711654445613,1711535260273579726
NA6531,0.4889308498573759,1.296465165390238,0.13609230171765763,1711535260671519177
EPN6861,-0.402453165156046,1.2222130463040093,0.01919124436872141,1711535260672864326
NA6531,0.4900988803434506,1.3086536208468018,0.13740965700784963,1711535261079940333
EPN686,-0.411129830213814,1.2355937444330372,0.020255848774304266,1711535261085913450
NA6531,0.49773513004449565,1.3347659778245515,0.13559531398237357,1711535261469638361
EPN686,-0.40320304334482726,1.201524576169536,0.013889031096136512,1711535261473434061
ENA6531,0.4780800689639422,1.303693170668441,0.12795801353142788,1711535261890224039
EPN686,-0.4043130954717618,1.1868596859573066,0.009220460810884692,1711535261891628566
ENA6531,0.44709894808704986,1.276523165127972,0.13119939116768803,1711535262297347026
ENA6531,0.4168297090794675,1.2671411499834435,0.13377589199314707,1711535262671199157
ENA6531,0.38366215701767886,1.2397435941127566,0.12770768906971627,1711535263090436248
ENA6531,0.34335207827160164,1.2170179708792057,0.1115766041438907,1711535263481659950
ENA6531,0.29535648097284906,1.2140279258844067,0.09527314919113603,1711535263859182776
ENA6531,0.23441211884823915,1.2015153866027348,0.09091828976122472,1711535264238371907
ENA6531,0.18903222437470346,1.1997666551308648,0.10041367658836034,1711535264533681401
ENA6531,0.15982530234408562,1.1903481431944656,0.09788162752098917,1711535264835207613
ENA6531,0.13296455962848688,1.2023084494806378,0.0946011005500641,1711535265148635162
ENA6531,0.11352830489506766,1.220379835406408,0.08699138381256208,1711535265437772677
ENA6531,0.09464676009628625,1.2079813785873623,0.07588266891712389,1711535265739681871
ENA6531,0.07626658137805933,1.2087946407850783,0.07080661367972589,1711535266032996245
ENA6531,0.05141529482603954,1.1936830450998492,0.06860813959305036,1711535266364955561
ENA6531,0.004113111925277163,1.1734091937777986,0.06904366084305968,1711535266793391031
ENA6531,-0.025996710611116705,1.1827066168994245,0.07124048626519554,1711535267182385489
ENA6531,-0.05374427630414012,1.1866792980296186,0.06689022974027417,1711535267583742758
ENA6531,-0.0861011379951003,1.186279466768764,0.07100153447416692,1711535267975912740
ENA6531,-0.11697521604886565,1.1965993028908868,0.07244767055971754,1711535268382430286
NA9830,0.5083320189383904,1.3285412441687854,0.11239836048241633,1711535268779087761
ENA6531,-0.14674707862396616,1.1839555833384607,0.06501859775622516,1711535268784743055
ENA9830,0.4850249064244253,1.3018412380592777,0.09438745226057983,1711535269202400401
ENA6531,-0.1746557684838021,1.1540465266902828,0.0476010563652103,1711535269211723110
ENA9830,0.4856012869916983,1.3449133960949988,0.08408094081201775,1711535269568231737
ENA6531,-0.20635315546551958,1.1697470765448599,0.03392704687207796,1711535269569561678
ENA9830,0.44217731628289203,1.285680474792101,0.08589816508865819,1711535269873191917
ENA6531,-0.22851720226545416,1.13898193217468,0.03858309443774845,1711535269874964216
ENA9830,0.42008504639820154,1.3023217357805017,0.09408328800669183,1711535270193752619
ENA6531,-0.2554447182858205,1.1453812901849265,0.04557532199132145,1711535270195102300
ENA9830,0.36948282526644316,1.2674312363457636,0.09843316726924173,1711535270574277104
ENA6531,-0.28838874392482794,1.12738080545589,0.05184630992613122,1711535270575791790
ENA9830,0.33360808519445306,1.2054844608337312,0.08940693069378786,1711535270901289117
ENA6531,-0.30869992223235965,1.1091076560108004,0.04706644547273637,1711535270902706612
ENA9830,0.30631785789082816,1.2039348113853992,0.0775136105876219,1711535271304317689
ENA6531,-0.3243801944365228,1.0647282086038266,0.03473407053070852,1711535271305789614
ENA9830,0.28431637869788307,1.2027788410577918,0.06561362763472965,1711535271676808831
ENA6531,-0.33626100745188336,1.0602070911136952,0.024307077491549672,1711535271678156116
ENA9830,0.25523336058470514,1.1756720930810207,0.07030903013172952,1711535272067031297
ENA653,-0.35541504760435083,1.0825649722246329,0.030785432489428464,1711535272068595360
ENA9830,0.23041693283369177,1.1658301001086944,0.0811764724534731,1711535272372181012
ENA653,-0.3617535786252924,1.0730239487943507,0.04047646727775573,1711535272374229102
ENA9830,0.21591047989011491,1.2009760410292922,0.0912300007329719,1711535272670783738
ENA9830,0.2015347220201031,1.2416933478098084,0.0816685874384827,1711535273096669743
ENA9830,0.1604744399794868,1.1783728371522586,0.06539357735457206,1711535273482450756
ENA9830,0.13085906770962782,1.2238652237235288,0.05671951665135354,1711535273869739268
ENA9830,0.10105626707431367,1.281328936162104,0.05081173025225704,1711535274269464395
ENA9830,0.07321795915062768,1.2834237550136811,0.05356929362648337,1711535274596018994
ENA9830,0.02683631654143806,1.293473273106138,0.06714227472995962,1711535274974572108
ENA9830,0.0012764761137288583,1.2794765639777455,0.06549102325944547,1711535275377121704
ENA9830,-0.02121924766358345,1.2646230430519734,0.05139013787443131,1711535275779578692
ENA9830,-0.056638461726994785,1.2805229157666542,0.033606962186838944,1711535276189306497
ENA9830,-0.10731212733005133,1.2587077890777179,0.021980888761273493,1711535276567261569
ENA8775,0.48104275402338637,1.3165578446191606,0.05481125707570207,1711535276972167493
ENA9830,-0.16340098681876994,1.291174416103309,0.024819828199427622,1711535276976920153
ENA8775,0.47690380967948354,1.4087624889284218,0.06333118287370074,1711535277384691954
ENA9830,-0.21117039681768748,1.2912498705552333,0.028445901348569613,1711535277389874523
ENA8775,0.4450884465965364,1.4289704235201734,0.06890565004754337,1711535277787319467
ENA9830,-0.24797525667604076,1.2789825327468276,0.030857348432391872,1711535277791711385
ENA8775,0.4239724810630783,1.4791962557191234,0.07351597913178902,1711535278183389261
ENA9830,-0.2826171888068948,1.2867142942652185,0.036887459144796554,1711535278184692221
ENA8775,0.3692081073500428,1.4083541147273508,0.05512586640404026,1711535278573397132
ENA9830,-0.30959714987050957,1.2305181047632243,0.022797170134975855,1711535278574776969
ENA8775,0.30633553510422296,1.3026928938726667,0.039022720428987426,1711535278987285126
EN9830,-0.35158958168422016,1.227025868460359,0.011205017748732254,1711535278995953750
ENA8775,0.2573023288948094,1.2828008387039325,0.0370311193033327,1711535279394025849
ENW9830,-0.3872060740107597,1.2223883893639127,0.012013730007278137,1711535279395282715
ENA8775,0.22735246054292205,1.34618652599462,0.04216018195359396,1711535279794617564
ENA8775,0.18958288795855024,1.3191894597748883,0.03197838268596463,1711535280185012687
ENA8775,0.17231284421982698,1.371133111330794,0.024051147291998587,1711535280477431399
ENA8775,0.14624636151257353,1.3936054879950506,0.014122270212250307,1711535280895932672
ENA8775,0.11196753326022493,1.3798142793764403,0.0188207626090105,1711535281292512949
ENA8775,0.07560630835154594,1.42024916295852,0.018858820428863374,1711535281657376850
ENA8775,0.032659284637430785,1.3998604228007514,0.012164399261553063,1711535282042052457
ENA8775,-0.0072988502482497775,1.3841715018962362,0.005214225345530288,1711535282338458646
ENA8775,-0.0393997999819284,1.3741165368422672,0.0017950218900923964,1711535282641592872
ENA8775,-0.07634339954730758,1.4110232727118532,0.00928587646079125,1711535282932424551
ENA8775,-0.11697146254388019,1.4017210945397465,0.008737604369178004,1711535283286480537
ENA8775,-0.16960079486167434,1.3963499546194558,-0.00549261642923804,1711535283683775680
ENA8775,-0.20892935243954325,1.3723506169481041,-0.017390752496663733,1711535284080623413
ENA8775,-0.24485251786615858,1.3513833140394091,-0.01470142520303458,1711535284477644172
CW9789,0.5148899185137565,1.3547646686332702,0.10434000820444045,1711535284894185897
ENA8775,-0.28556205211688734,1.3602416707774565,-0.0009531915893710857,1711535284901759484
NCW9789,0.50531986316903,1.3722705380741453,0.10720628099832025,1711535285277704849
ENA8775,-0.31529123190895236,1.3472431509145628,-0.0009056690496010017,1711535285283379674
NCW9789,0.4730022329298955,1.33850999410138,0.09826172733664795,1711535285669414595
NCW9789,0.47274389994509386,1.3800858241351563,0.08995535865823467,1711535285977172986
NCW9789,0.45910535625979365,1.4240062648562586,0.08507393303126676,1711535286384583259
NCW9789,0.42498348147575904,1.4136555976848617,0.07911668917702414,1711535286725480312
NCW9789,0.3956547992059696,1.403350385450133,0.07612914948176568,1711535287025835693
NCW9789,0.3725444722653445,1.4273493731073148,0.08099235758728796,1711535287342336199
NCW9789,0.3322355538780112,1.3799042080588901,0.08605342232808899,1711535287685333634
NCW9789,0.2926002262358547,1.3596613475269463,0.09672658940773443,1711535288030610157
NCW9789,0.2710343958660735,1.3650901485443698,0.09279653364977426,1711535288343779196
NCW9789,0.248318991938236,1.3721917526144336,0.08214720372891901,1711535288663687784
NCW9789,0.20677347189317422,1.3214165300889626,0.07113101023137629,1711535289069801866
NCW9789,0.16176091826527775,1.3096661460411505,0.07596971589829378,1711535289426616534
NCW9789,0.1325725850030351,1.3465920520472112,0.08615143417083733,1711535289765176789
NCW9789,0.1030568726734386,1.3566487339560944,0.0900922940535008,1711535290185110916
NCW9789,0.08154653396638784,1.37190310322528,0.09205127660567371,1711535290592839634
NCW9789,0.05886599433652312,1.3576615646502723,0.08341073885658666,1711535290973833706
NCW9789,0.02165901770431794,1.3875570997927815,0.06963963722839574,1711535291361543784
NCW9789,-0.018220635464861357,1.3935656142728923,0.06551569614572203,1711535291789637247
TV3230,0.6437806458906817,1.6143467460204124,-0.06802046452924487,1711535292171382437
NCW9789,-0.066894249286648,1.368083670115213,0.06668980975285423,1711535292173150465
NTV3230,0.6093767622844657,1.569223123224952,-0.0705444691856311,1711535292467820080
NCW9789,-0.09960674819543519,1.330204080226583,0.05966064267512865,1711535292471923343
NTV3230,0.5961064007198558,1.5943877120034131,-0.07683155312083716,1711535292872350409
NTV3230,0.5512905759560502,1.5689628734130234,-0.07813507117658232,1711535293292605378
NTV3230,0.5224835393997909,1.5755043174198367,-0.07375031149261425,1711535293662363760
NTV3230,0.5051711568064107,1.5746442560705716,-0.07933515153559871,1711535293974581254
NTV3230,0.4770013228233474,1.5738258521184154,-0.08828249391525603,1711535294394437407
NTV3230,0.46162530132883617,1.60483597097425,-0.10424515890174271,1711535294765321555
NTV3230,0.4250911258882931,1.563104759216377,-0.10381077828452066,1711535295092003909
NTV3230,0.3647705065971907,1.4856435423327015,-0.08307849099348827,1711535295478068565
NTV3230,0.3366728230655245,1.4865650073439807,-0.0852752383548322,1711535295886751895
NTV3230,0.3152777482149036,1.5349993040827952,-0.10702733019110673,1711535296276807257
NTV3230,0.27012913748659384,1.4822103098588053,-0.12419253277411686,1711535296683073058
MNTV3230,0.22488551228074333,1.466816572350257,-0.1311608804483672,1711535297082768326
NTV3230,0.17999971112248944,1.4854814229887587,-0.12450325005601738,1711535297484340687
NTV3230,0.13453352205487631,1.494864833813979,-0.11741259119921907,1711535297864989588
NTV3230,0.10135512011263995,1.5423786882471588,-0.12061945547712717,1711535298277216525
NTV3230,0.06666628179212872,1.5575398383296575,-0.12556517146725352,1711535298693964602
NTV3230,0.0448936913996367,1.5387241564274952,-0.1315813940169637,1711535299033100236
NTV3230,0.02976761698629732,1.5298781471066252,-0.13778047960360149,1711535299378764473
NTV3230,0.018387661197530908,1.5203310692931746,-0.1374365214636868,1711535299728373478
NTV3230,0.024344222612815464,1.5381072989639912,-0.13367566334156733,1711535300027825334
NTV3230,0.034678527449582885,1.5489434502510369,-0.13843307858215761,1711535300328274879
NTV3230,0.047137869884723016,1.5405726175758596,-0.14254142432541628,1711535300623760508
NTV3230,0.06392752771910692,1.5326448927414562,-0.14985917530991727,1711535300932284386
NTV3230,0.09553240040300967,1.4929677909255097,-0.15335225153636184,1711535301283206871
NTV3230,0.12371549950483163,1.4928373823263223,-0.15860660534121096,1711535301677333512
NTV3230,0.1478542684981746,1.4739535845648049,-0.15246866657663705,1711535302078963686
NTV3230,0.1675548996484079,1.4698547431121656,-0.13246286133602492,1711535302471436938
NTV3230,0.1979481096802181,1.510627419717356,-0.11761415178572093,1711535302888266734
NTV3230,0.2251192498121857,1.5273029556249584,-0.10710637438189453,1711535303287692562
NTV3230,0.23979494552870792,1.508132662865635,-0.10892281945011492,1711535303575961073
NTV3230,0.2623854868536668,1.5007733888562875,-0.12471422873309998,1711535303984286782
NCW978,-0.423010450819265,1.228272616465241,0.004888997007008955,1711535303988692659
NTV3230,0.28702159044551906,1.5374286721441115,-0.12777528391727672,1711535304423423054
NTV3230,0.31569863496857636,1.5631350765119059,-0.11398202978789436,1711535304778820740
NTV3230,0.32946028951410594,1.4874945026629554,-0.09789635070768393,1711535305178308861
NCW9789,-0.38572844285277025,1.2578852217282108,0.02979863276428784,1711535305179547809
NTV3230,0.35360732369773606,1.5147612365236374,-0.10020609787954113,1711535305596545318
NCW9789,-0.3747184054844199,1.2750870405664994,0.028910394697367406,1711535305601474858
NTV3230,0.3586788919795607,1.523359585428164,-0.09381223767492866,1711535305988348337
NCW9789,-0.37442748930691017,1.287875619080456,0.0336823742786464,1711535305992358106
NTV3230,0.35176833799560125,1.487257586955528,-0.09574432809372449,1711535306370667132
NCW9789,-0.37124994203779615,1.2752451288374296,0.03068843772089027,1711535306373999118
NTV3230,0.3554814590037354,1.4612231845912487,-0.10173235074695193,1711535306769795604
NCW9789,-0.36880091810116894,1.3008495447342956,0.02589721050244638,1711535306771010749
NTV3230,0.36502555863900643,1.4691195713975438,-0.093492699390561,1711535307066241001
NCW9789,-0.36259389931180597,1.3274549222423802,0.03475954775522498,1711535307067565473
NTV3230,0.38728656357323077,1.5130799624048863,-0.08937785125331281,1711535307379508056
NCW9789,-0.3493593285698591,1.3472089394898277,0.041410381634339515,1711535307381841676
NTV3230,0.3966587476785648,1.4851827107556788,-0.07565889741964484,1711535307794316480
NCW9789,-0.3269715458850234,1.3320747059357507,0.048393366643841265,1711535307795497769
NTV3230,0.4323098677039693,1.54296667222076,-0.09048796739637428,1711535308194278990
