x,y,z,Timestamp
-0.14551777780776803,-0.10048858877747469,-0.06771676592959336,1714097379207206704
-0.12869747435724482,-0.14012413124331458,-0.06726347636970914,1714097380020560714
-0.17286532566868806,-0.06186427735375333,-0.017664328156092923,1714097380777994412
-0.12640758514093528,-0.08332627877146392,-0.0488066102987163,1714097381584018005
-0.11456101266654944,-0.08862938667051523,-0.04381769666287,1714097382407089463
-0.15560963574197886,-0.044866871664428265,-0.023522778645830245,1714097383250560869
-0.13947553032419246,-0.1146430719027689,-0.06392111719104526,1714097384065180765
-0.16331019805444635,-0.0724975297376047,-0.0598345991696278,1714097384827131337
-0.16322176106167396,-0.10448571475842527,-0.039924537812217054,1714097385651636806
-0.14621387703533506,-0.06619391470747593,-0.05873332510558876,1714097386440868889
-0.12568968605458114,-0.10733854567455103,-0.048085179091465424,1714097387179610086
-0.11781381710996341,-0.003214188765634729,-0.00860241098789885,1714097387795773992
-0.11512825867013324,-0.024104666988436163,-0.019891438668722228,1714097388402889617
-0.10371172598579687,-0.046540966788016336,-0.038435580528721425,1714097389013029773
-0.13308000552948818,-0.11402570552109847,-0.06488520996626312,1714097389630243575
-0.15314437159150002,-0.05771452912623387,-0.030016559350352023,1714097390237433627
-0.12444225437560552,-0.11310545730998389,-0.057542843016887474,1714097390789761179
-0.07076319738656695,-0.05933554588126133,-0.037547473878133286,1714097391385814564
-0.020393207096153165,-0.01957876590473906,-0.01126360477123342,1714097392017574772
-0.0027288445716059373,0.007364538851631353,0.0038287104196487454,1714097392602503366
-0.0068069340334664385,0.012250456771988882,0.007271729197738969,1714097393217617792
0.018472433606092964,-0.005216349905539874,-0.0017271663618747823,1714097393807050553
0.007049259753419523,0.017632761795160823,0.010595351590007712,1714097394405624719
0.008551254155786947,0.008485225032662469,0.0029621001176369233,1714097395045602583
0.05616608973132309,0.04422768262228527,0.02900485299900943,1714097395640509667
0.020952092529542554,0.05225474440646505,0.025926791613340855,1714097396239844770
0.032287837789991336,0.04854457738661078,0.037989154297370376,1714097396828205447
0.09054910109686742,0.009844926292781442,-0.011615502437877512,1714097397476667635
0.0889055396270236,0.0501390368215362,0.010658199604619778,1714097398105283936
0.06612953596355654,0.02051177045320407,0.034547815977541696,1714097398711391384
0.08952488690013342,0.178613743207656,0.0891007577729725,1714097399311022634
0.13287752732298747,-0.019895255242512455,-0.011592388815585608,1714097399930323207
0.33875651211382674,0.14762039385981562,0.09491484861147981,1714097401983115029
0.07255045208154468,0.056406043958082464,0.0558025975099829,1714097402818871174
0.08815076536405536,0.0938961123416695,0.030065500182633542,1714097403594503882
0.10048573005224308,0.013492924225366298,0.0017973379612480356,1714097404396505653
0.04348269148630357,0.14307291334035033,0.08298358949762152,1714097405191522580
0.12446427019599116,1.0044007192844262e-05,-0.003408693405216573,1714097406054415288
0.12387251912438002,0.059514135176673366,0.02394446338562889,1714097406865247683
0.09339348120804727,0.09272451854731023,0.04278800591206111,1714097407685156068
0.13553286414693871,0.0849193765673204,0.012309133825010365,1714097408474261068
0.0906558059980187,0.09562799760421947,0.06530559742980022,1714097409237416276
0.12933127342701833,-0.004051324810381285,-0.00482035269989034,1714097410040060755
0.026229571382485994,0.11687937394659997,0.06613925556270306,1714097410888209817
0.09304166585715384,0.0658073960065142,0.03200158907614942,1714097411739805233
0.1472838565019341,0.07921955467442743,0.00913677549738895,1714097412496367264
0.07996926046491057,0.016732469457620747,0.060361024088944615,1714097413309861743
0.12173516719797159,0.1556505803746806,0.053232965381014574,1714097414101970284
0.1254298488635378,0.0018971755368960563,-0.0010401623000499682,1714097414911617055
0.06985887561801812,0.1434888300246122,0.09250488253531555,1714097415741055857
0.14010026427140226,0.04941601535256668,0.02302196219317082,1714097416533481377
0.10541528731958227,0.07759504279757445,0.030914823671580716,1714097417332876637
0.045252495077223315,0.014496080057033511,0.015082175803989517,1714097418136409502
0.032302766298011626,0.05787733890285196,0.028956451225624735,1714097418936793772
0.047276826965501145,0.0033120278697871264,0.006522261316332378,1714097419734255074
0.04099390066970393,-0.015783310956323682,-5.6457665762510434e-05,1714097420612472469
0.010508599359401252,0.016595026806230706,-0.0005794014897820832,1714097421328832365
0.01461613623301529,-0.010300083996226617,-0.021776634343339873,1714097422225321271
-0.0005445001161653168,-0.0297106808290577,-0.01117398231460659,1714097422931527208
-0.016818570329672086,0.04053625764113833,0.034030617757869974,1714097423638298198
-0.039425236008490516,0.10621648279571794,0.09800383970511373,1714097424328534812
-0.06757074355806941,0.3114928238173691,0.1926481456919228,1714097425045292103
-0.020221914433375135,-0.15896234411601506,-0.019939790946830183,1714097425756739655
-0.010535613133846544,0.015310495675399327,0.03807869979632078,1714097426452754551
-0.04413859328319131,0.07725580153287193,0.08365205379046148,1714097427196287623
-0.0034682453119100204,-0.0002800736851804597,-0.0001359022402165344,1714097428111348404
4.367135088159668e-05,-0.009544763406025059,-0.003946681556975085,1714097429047009081
-0.0005267189093223629,0.009148985493075745,0.0037674554960313023,1714097429954836789
